Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
7,government,194735.0,,no,3,4,16.0,4.0,4.0,1.0,2,bungalow,,Penang,2.0,10786.0,1220494.0,10810.0,Reject,9
7,government,,20.0,yes,3,4,16.0,4.0,,1.0,1,bungalow,10.0,Penang,3.0,9390.0,1206994.0,,Accept,6
7,government,326762.0,23.0,no,3,4,16.0,4.0,4.0,,1,bungalow,,Penang,3.0,10236.0,539185.0,,Reject,8
7,government,397648.0,11.0,yes,3,4,,4.0,4.0,1.0,3,bungalow,10.0,Penang,1.0,8061.0,1255915.0,17099.0,Accept,9
7,government,245529.0,13.0,no,3,4,16.0,4.0,4.0,1.0,2,bungalow,10.0,Penang,2.0,11983.0,997527.0,11300.0,Accept,8
7,government,363919.0,18.0,yes,3,4,16.0,,4.0,1.0,2,bungalow,10.0,Penang,1.0,7732.0,842578.0,9171.0,Accept,6
7,government,,15.0,no,3,4,,4.0,4.0,1.0,2,bungalow,10.0,Penang,1.0,5052.0,583001.0,14107.0,Reject,6
7,government,786008.0,20.0,yes,3,4,16.0,,,1.0,3,bungalow,10.0,Penang,2.0,5356.0,1087489.0,,Accept,8
7,government,,15.0,no,3,4,16.0,4.0,4.0,1.0,3,bungalow,10.0,Penang,1.0,3768.0,759856.0,,Accept,6
7,government,110756.0,22.0,yes,3,4,16.0,,,1.0,2,bungalow,10.0,Penang,1.0,,,18176.0,Accept,8
7,government,269629.0,16.0,no,3,4,16.0,4.0,4.0,,3,bungalow,10.0,Penang,3.0,3961.0,1187129.0,17063.0,Accept,9
7,government,466015.0,18.0,yes,3,4,16.0,4.0,,1.0,3,bungalow,,Penang,,7022.0,1296275.0,,Accept,8
7,government,549144.0,21.0,no,3,4,16.0,4.0,4.0,1.0,3,bungalow,10.0,Penang,3.0,,925710.0,7995.0,Accept,8
7,government,172716.0,19.0,yes,3,4,16.0,,4.0,1.0,2,bungalow,,Penang,3.0,4014.0,,10047.0,Accept,8
7,government,102800.0,13.0,no,3,4,,4.0,4.0,1.0,3,bungalow,10.0,Penang,,8871.0,470961.0,,Accept,6
7,government,420665.0,15.0,yes,3,4,16.0,,,1.0,1,bungalow,10.0,Penang,2.0,,1013125.0,14120.0,Accept,8
7,government,737945.0,18.0,no,3,4,16.0,4.0,4.0,,3,bungalow,,Penang,2.0,6725.0,1414835.0,8333.0,Accept,8
7,government,373391.0,24.0,yes,3,4,16.0,4.0,,1.0,3,bungalow,10.0,Penang,,6525.0,665907.0,19096.0,Accept,6
7,government,129187.0,16.0,no,3,4,16.0,4.0,,1.0,1,bungalow,,Penang,3.0,,562789.0,7628.0,Accept,8
7,government,178400.0,19.0,yes,3,4,,,4.0,1.0,1,bungalow,10.0,Penang,,10355.0,895316.0,16678.0,Accept,6
7,government,551777.0,11.0,no,3,4,16.0,4.0,,,3,bungalow,10.0,Penang,2.0,8025.0,591575.0,,Accept,9
7,government,790233.0,,yes,3,4,,4.0,4.0,1.0,3,bungalow,10.0,Penang,3.0,,918331.0,12960.0,Accept,9
7,government,262146.0,18.0,no,3,4,16.0,,,,3,bungalow,10.0,Penang,3.0,6681.0,,,Reject,7
7,government,,10.0,yes,3,4,16.0,4.0,4.0,1.0,1,bungalow,10.0,Penang,,9704.0,573444.0,,Reject,7
7,government,313412.0,23.0,no,3,4,,4.0,4.0,,1,bungalow,,Penang,2.0,6758.0,1096585.0,,Reject,9
7,government,573912.0,13.0,yes,3,4,16.0,4.0,,1.0,2,bungalow,10.0,Penang,,5908.0,1093036.0,16551.0,Accept,9
7,government,189388.0,18.0,no,3,4,,4.0,,1.0,2,bungalow,10.0,Penang,2.0,8463.0,1429018.0,11048.0,Accept,9
7,government,717474.0,,yes,3,4,,4.0,4.0,1.0,3,bungalow,10.0,Penang,3.0,11290.0,701456.0,,Accept,9
7,government,716356.0,12.0,no,3,4,16.0,4.0,4.0,1.0,3,bungalow,,Penang,,9702.0,732550.0,16728.0,Accept,8
7,government,754160.0,11.0,yes,3,4,,,4.0,1.0,2,bungalow,,Penang,,8026.0,671084.0,,Accept,7
7,government,746763.0,17.0,no,3,4,16.0,4.0,,1.0,3,bungalow,10.0,Penang,1.0,11081.0,1157226.0,11262.0,Reject,6
7,government,259280.0,,yes,3,4,16.0,4.0,4.0,1.0,2,bungalow,,Penang,2.0,,1269826.0,9211.0,Accept,7
7,government,,18.0,no,3,4,16.0,4.0,,1.0,2,bungalow,,Penang,,,,15028.0,Accept,9
7,government,638726.0,17.0,yes,3,4,16.0,,4.0,1.0,3,bungalow,10.0,Penang,3.0,5958.0,517786.0,15838.0,Accept,6
7,government,425848.0,22.0,no,3,4,16.0,4.0,4.0,1.0,3,bungalow,10.0,Penang,,3795.0,811167.0,,Accept,8
7,government,,20.0,yes,3,4,16.0,4.0,4.0,1.0,3,bungalow,10.0,Penang,,12143.0,1344297.0,10730.0,Accept,7
7,government,,17.0,no,3,4,,4.0,4.0,1.0,3,bungalow,,Penang,2.0,6367.0,741878.0,15885.0,Accept,6
7,government,493874.0,13.0,yes,3,4,16.0,,4.0,,1,bungalow,10.0,Penang,,4992.0,1092162.0,,Accept,6
7,government,777723.0,16.0,no,3,4,16.0,4.0,4.0,1.0,1,bungalow,10.0,Penang,,9011.0,1297723.0,,Accept,7
7,government,426265.0,13.0,yes,3,4,16.0,4.0,4.0,,2,bungalow,,Penang,,5641.0,984884.0,7706.0,Accept,7
7,government,177683.0,10.0,no,3,4,16.0,4.0,4.0,1.0,3,bungalow,10.0,Penang,2.0,12252.0,1278932.0,19549.0,Accept,7
7,government,108342.0,,yes,3,4,16.0,4.0,,,2,bungalow,10.0,Penang,2.0,4429.0,1426795.0,18747.0,Accept,7
7,government,182573.0,13.0,no,3,4,,4.0,4.0,,2,bungalow,10.0,Penang,2.0,5817.0,,15669.0,Accept,8
7,government,648553.0,21.0,yes,3,4,,4.0,4.0,1.0,2,bungalow,,Penang,2.0,,,,Accept,7
7,government,334452.0,,no,3,4,16.0,,,,2,bungalow,10.0,Penang,,8219.0,639491.0,14795.0,Accept,8
7,government,,11.0,yes,3,4,16.0,,4.0,1.0,3,bungalow,10.0,Penang,3.0,7930.0,1147998.0,,Accept,9
7,government,492781.0,21.0,no,3,4,,4.0,,1.0,3,bungalow,,Penang,2.0,5120.0,1364278.0,,Accept,9
7,government,699788.0,21.0,yes,3,4,16.0,4.0,,,3,bungalow,10.0,P.Pinang,1.0,,467783.0,8230.0,Accept,8
7,government,715259.0,24.0,no,3,4,16.0,4.0,4.0,1.0,2,bungalow,10.0,P.Pinang,,,646005.0,,Accept,8
7,government,261615.0,12.0,yes,3,4,16.0,,4.0,,2,bungalow,10.0,P.Pinang,2.0,10601.0,435317.0,15806.0,Accept,9
7,government,787629.0,17.0,no,3,4,16.0,4.0,4.0,1.0,1,bungalow,10.0,P.Pinang,3.0,10789.0,907438.0,,Accept,8
7,government,474002.0,,yes,3,4,16.0,4.0,,,1,bungalow,,P.Pinang,,5830.0,692150.0,10458.0,Accept,8
7,government,140022.0,21.0,no,3,4,16.0,4.0,4.0,,1,bungalow,10.0,P.Pinang,3.0,4376.0,1102417.0,,Accept,6
7,government,487994.0,14.0,yes,3,4,,4.0,4.0,1.0,3,bungalow,,P.Pinang,2.0,7881.0,1280516.0,,Reject,9
7,government,615223.0,,no,3,4,16.0,4.0,,,2,bungalow,10.0,P.Pinang,2.0,,906211.0,,Accept,8
7,government,449075.0,18.0,yes,3,4,16.0,,4.0,,3,bungalow,10.0,P.Pinang,1.0,9005.0,1413315.0,,Reject,6
7,government,,16.0,no,3,4,16.0,,4.0,1.0,2,bungalow,,P.Pinang,2.0,8504.0,,,Reject,6
7,government,211363.0,19.0,yes,3,4,16.0,,4.0,1.0,1,bungalow,10.0,P.Pinang,,3658.0,1444833.0,10123.0,Accept,6
7,government,411149.0,24.0,no,3,4,16.0,4.0,4.0,1.0,1,bungalow,10.0,P.Pinang,3.0,,528187.0,7725.0,Accept,9
7,government,614353.0,22.0,yes,3,4,16.0,4.0,,1.0,2,bungalow,10.0,P.Pinang,2.0,3868.0,1373468.0,18744.0,Accept,9
7,government,753237.0,13.0,no,3,4,16.0,4.0,,1.0,3,bungalow,10.0,P.Pinang,,10169.0,829861.0,,Accept,7
7,government,727035.0,,yes,3,4,16.0,4.0,4.0,1.0,1,bungalow,10.0,P.Pinang,3.0,,1386933.0,11276.0,Accept,6
7,government,698176.0,21.0,no,3,4,16.0,4.0,,1.0,1,bungalow,10.0,P.Pinang,,,1064970.0,8480.0,Reject,6
7,government,584172.0,20.0,yes,3,4,,4.0,4.0,1.0,2,bungalow,10.0,P.Pinang,3.0,3928.0,964007.0,13512.0,Accept,9
7,government,239092.0,23.0,no,3,4,16.0,,4.0,1.0,3,bungalow,10.0,P.Pinang,2.0,5693.0,770079.0,15837.0,Accept,7
7,government,558489.0,17.0,yes,3,4,16.0,4.0,4.0,,1,bungalow,10.0,P.Pinang,3.0,,1400273.0,,Accept,6
7,government,358324.0,18.0,no,3,4,16.0,,4.0,1.0,3,bungalow,,P.Pinang,2.0,,944502.0,9014.0,Accept,7
3,government,,12.0,yes,3,4,17.0,4.0,,1.0,1,bungalow,,P.Pinang,3.0,,698797.0,12615.0,Accept,9
3,government,404151.0,11.0,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,,12258.0,782865.0,11428.0,Reject,7
3,government,,13.0,yes,3,4,17.0,4.0,2.0,,2,bungalow,12.0,P.Pinang,3.0,6721.0,1321427.0,7628.0,Reject,7
3,government,185869.0,17.0,no,3,4,17.0,4.0,,1.0,3,bungalow,12.0,P.Pinang,3.0,6616.0,689358.0,,Accept,8
3,government,,19.0,yes,3,4,17.0,4.0,2.0,,1,bungalow,12.0,P.Pinang,3.0,10073.0,671966.0,10667.0,Accept,9
3,government,223036.0,,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,,,634526.0,12758.0,Accept,9
3,government,,11.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,,6923.0,1227046.0,17305.0,Accept,6
3,government,585377.0,,no,3,4,17.0,4.0,2.0,,1,bungalow,12.0,P.Pinang,3.0,5949.0,,,Accept,7
3,government,,,yes,3,4,17.0,,,1.0,3,bungalow,12.0,P.Pinang,3.0,9232.0,979225.0,9342.0,Reject,7
3,government,654199.0,,no,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,2.0,6381.0,714564.0,,Reject,7
3,government,,16.0,yes,3,4,17.0,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,3.0,8224.0,1159833.0,,Accept,6
3,government,378128.0,22.0,no,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,1.0,4890.0,827107.0,,Accept,7
3,government,747631.0,,yes,3,4,17.0,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,1.0,6404.0,868918.0,9725.0,Accept,9
3,government,,20.0,no,3,4,,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,,819543.0,12849.0,Accept,6
3,government,231828.0,,yes,3,4,17.0,4.0,,,3,bungalow,12.0,P.Pinang,2.0,4917.0,,,Accept,6
3,government,,18.0,no,3,4,,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,3.0,,749186.0,17093.0,Accept,6
3,government,652373.0,24.0,yes,3,4,,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,2.0,6755.0,807838.0,17146.0,Accept,9
3,government,,14.0,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,,,919803.0,9885.0,Accept,6
3,government,660258.0,21.0,yes,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,3.0,3908.0,,,Accept,8
3,government,492972.0,,no,3,4,17.0,,2.0,1.0,3,bungalow,12.0,P.Pinang,,,1280122.0,12702.0,Reject,6
3,government,782887.0,14.0,yes,3,4,17.0,4.0,,1.0,1,bungalow,,P.Pinang,1.0,8446.0,1340449.0,,Reject,8
3,government,,23.0,no,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,1.0,9404.0,1426885.0,15305.0,Accept,6
3,government,691079.0,,yes,3,4,17.0,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,1.0,,1049402.0,,Accept,7
3,government,436407.0,10.0,no,3,4,,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,3.0,5590.0,1264472.0,,Accept,7
3,government,406197.0,,yes,3,4,,4.0,2.0,,3,bungalow,,P.Pinang,,,512816.0,,Accept,7
3,government,,21.0,no,3,4,17.0,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,,4761.0,,16058.0,Reject,7
3,government,190252.0,15.0,yes,3,4,17.0,,,1.0,3,bungalow,12.0,P.Pinang,3.0,9354.0,962681.0,12792.0,Accept,6
3,government,695145.0,21.0,no,3,4,17.0,,2.0,,2,bungalow,12.0,P.Pinang,2.0,,853186.0,,Accept,8
3,government,408299.0,,yes,3,4,17.0,,,1.0,1,bungalow,,P.Pinang,3.0,,1082358.0,19008.0,Accept,6
3,government,435052.0,13.0,no,3,4,,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,,,486528.0,,Accept,9
3,government,188901.0,21.0,yes,3,4,17.0,4.0,2.0,1.0,3,bungalow,,P.Pinang,3.0,10623.0,1148589.0,,Reject,8
3,government,757638.0,14.0,no,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,6723.0,1035895.0,17533.0,Accept,6
3,government,241562.0,11.0,yes,3,4,17.0,4.0,2.0,,1,bungalow,12.0,P.Pinang,,11537.0,1197420.0,18188.0,Reject,6
3,government,484811.0,18.0,no,3,4,17.0,4.0,,1.0,3,bungalow,,P.Pinang,1.0,6834.0,,18358.0,Reject,7
3,government,453382.0,,yes,3,4,17.0,4.0,2.0,,2,bungalow,12.0,P.Pinang,,12340.0,990920.0,12736.0,Accept,9
3,government,447248.0,,no,3,4,17.0,4.0,,,2,bungalow,12.0,P.Pinang,,6458.0,611847.0,,Accept,9
3,government,378050.0,13.0,yes,3,4,,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,1.0,10369.0,680224.0,,Accept,6
3,government,125443.0,,no,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,,8763.0,1373236.0,9257.0,Reject,6
3,government,,14.0,yes,3,4,17.0,4.0,,1.0,2,bungalow,,P.Pinang,,8156.0,,19079.0,Reject,7
3,government,716865.0,24.0,no,3,4,,,2.0,,1,bungalow,12.0,P.Pinang,,,1012782.0,17654.0,Accept,9
3,government,,18.0,yes,3,4,17.0,4.0,,,2,bungalow,12.0,P.Pinang,3.0,11144.0,1314618.0,,Accept,9
3,government,277078.0,19.0,no,3,4,,4.0,,,3,bungalow,12.0,P.Pinang,3.0,4927.0,1287403.0,19907.0,Accept,7
3,government,375457.0,,yes,3,4,,4.0,,1.0,2,bungalow,12.0,P.Pinang,1.0,,844223.0,,Accept,6
3,government,,20.0,no,3,4,17.0,,2.0,1.0,2,bungalow,,P.Pinang,3.0,11848.0,893962.0,,Accept,8
3,government,,23.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,10294.0,726743.0,,Accept,7
3,government,702807.0,14.0,no,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,,5202.0,,12420.0,Accept,9
3,government,283034.0,13.0,yes,3,4,17.0,4.0,2.0,,3,bungalow,12.0,P.Pinang,,4097.0,776787.0,11446.0,Accept,6
3,government,767788.0,,no,3,4,,4.0,2.0,,2,bungalow,12.0,P.Pinang,,9499.0,1214974.0,19544.0,Accept,6
3,government,150182.0,22.0,yes,3,4,17.0,4.0,,1.0,3,bungalow,12.0,P.Pinang,1.0,5490.0,783200.0,17109.0,Accept,6
3,government,,15.0,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,1.0,11193.0,,8603.0,Accept,8
3,government,107627.0,20.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,8365.0,634893.0,12765.0,Accept,8
3,government,513917.0,20.0,no,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,6687.0,609135.0,,Accept,6
3,government,723797.0,15.0,yes,3,4,,,2.0,1.0,3,bungalow,12.0,P.Pinang,,7874.0,545357.0,16207.0,Reject,9
3,government,,12.0,no,3,4,,,2.0,,3,bungalow,12.0,P.Pinang,3.0,,645280.0,18956.0,Accept,6
3,government,226114.0,11.0,yes,3,4,,4.0,,,3,bungalow,,P.Pinang,3.0,,1257450.0,18763.0,Accept,6
3,government,396399.0,23.0,no,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,,7984.0,1288946.0,13904.0,Accept,8
3,government,567434.0,15.0,yes,3,4,17.0,,,1.0,2,bungalow,,P.Pinang,1.0,6896.0,1182897.0,,Accept,8
3,government,768380.0,24.0,no,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,1.0,6296.0,1013701.0,12038.0,Reject,6
3,government,503491.0,,yes,3,4,17.0,4.0,2.0,,3,bungalow,12.0,P.Pinang,,4609.0,969615.0,15686.0,Accept,8
3,government,,16.0,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,1.0,10303.0,1200981.0,7843.0,Reject,9
3,government,491441.0,14.0,yes,3,4,,,2.0,1.0,2,bungalow,12.0,P.Pinang,1.0,11241.0,1111210.0,14049.0,Accept,8
3,government,391620.0,21.0,no,3,4,17.0,4.0,2.0,,1,bungalow,12.0,P.Pinang,2.0,12217.0,583512.0,,Accept,8
3,government,,22.0,yes,3,4,17.0,,,1.0,2,bungalow,12.0,P.Pinang,3.0,11096.0,925153.0,,Accept,6
3,government,,24.0,no,3,4,,4.0,2.0,,2,bungalow,12.0,P.Pinang,1.0,,,,Accept,6
3,government,,22.0,yes,3,4,,4.0,2.0,1.0,3,bungalow,,P.Pinang,2.0,,454533.0,,Accept,7
3,government,601950.0,10.0,no,3,4,,,,1.0,1,bungalow,12.0,P.Pinang,3.0,9411.0,634942.0,10728.0,Reject,9
3,government,545375.0,19.0,yes,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,,9248.0,821453.0,15253.0,Accept,7
3,government,647360.0,,no,3,4,17.0,4.0,2.0,1.0,3,bungalow,12.0,P.Pinang,3.0,5224.0,,18605.0,Accept,8
3,government,,13.0,yes,3,4,17.0,4.0,2.0,1.0,2,bungalow,,P.Pinang,,,511497.0,18976.0,Accept,6
3,government,492516.0,21.0,no,3,4,17.0,4.0,,1.0,2,bungalow,,P.Pinang,2.0,11667.0,1409473.0,16292.0,Accept,6
3,government,,12.0,yes,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,1.0,,1017340.0,,Accept,8
3,government,732241.0,17.0,no,3,4,17.0,4.0,2.0,,3,bungalow,12.0,P.Pinang,,8973.0,1137067.0,15644.0,Accept,9
3,government,302146.0,17.0,yes,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,1.0,6848.0,,,Accept,7
3,government,,17.0,no,3,4,17.0,4.0,,,1,bungalow,12.0,P.Pinang,2.0,,,9623.0,Accept,9
3,government,224034.0,12.0,yes,3,4,,4.0,2.0,,1,bungalow,12.0,P.Pinang,,4292.0,1381992.0,,Accept,9
3,government,798969.0,10.0,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,3.0,6286.0,458843.0,,Accept,6
3,government,623768.0,,yes,3,4,,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,2.0,7818.0,1362663.0,,Reject,8
3,government,,14.0,no,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,3.0,5797.0,805711.0,9043.0,Accept,8
3,government,,15.0,yes,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,1.0,5663.0,524738.0,9239.0,Accept,6
3,government,707877.0,20.0,no,3,4,17.0,4.0,2.0,,2,bungalow,12.0,P.Pinang,1.0,7413.0,863895.0,,Accept,6
3,government,413782.0,24.0,yes,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,2.0,8320.0,912070.0,14761.0,Reject,8
3,government,667788.0,17.0,no,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,1.0,6257.0,905040.0,19609.0,Accept,8
3,government,581831.0,18.0,yes,3,4,17.0,,,1.0,3,bungalow,12.0,P.Pinang,2.0,,,16943.0,Reject,6
3,government,536349.0,17.0,no,3,4,,4.0,,1.0,1,bungalow,12.0,P.Pinang,1.0,10552.0,,,Accept,8
3,government,,17.0,yes,3,4,17.0,4.0,,1.0,3,bungalow,12.0,P.Pinang,,11460.0,713498.0,7685.0,Accept,9
3,government,552244.0,22.0,no,3,4,,4.0,,,3,bungalow,,P.Pinang,1.0,,,13714.0,Reject,8
3,government,248025.0,19.0,yes,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,2.0,7207.0,1093078.0,12215.0,Reject,9
3,government,555270.0,15.0,no,3,4,17.0,,2.0,,3,bungalow,,P.Pinang,3.0,10373.0,,,Reject,6
3,government,733736.0,,yes,3,4,17.0,4.0,2.0,,3,bungalow,12.0,P.Pinang,1.0,5700.0,905293.0,10175.0,Reject,6
3,government,,,no,3,4,17.0,,2.0,,2,bungalow,12.0,P.Pinang,,4223.0,1217439.0,15415.0,Accept,7
3,government,316058.0,11.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,,1102177.0,,Accept,8
3,government,,12.0,no,3,4,17.0,4.0,,1.0,1,bungalow,,P.Pinang,1.0,5532.0,,,Reject,7
3,government,742765.0,24.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,1.0,10207.0,1278579.0,19480.0,Reject,6
3,government,721738.0,,no,3,4,17.0,4.0,,1.0,2,bungalow,12.0,P.Pinang,3.0,,1293202.0,,Reject,8
3,government,668329.0,11.0,yes,3,4,17.0,4.0,2.0,1.0,1,bungalow,12.0,P.Pinang,2.0,6090.0,1225079.0,,Accept,9
3,government,160577.0,15.0,no,3,4,17.0,4.0,2.0,,1,bungalow,12.0,P.Pinang,2.0,8474.0,1315231.0,,Reject,8
3,government,421768.0,,yes,3,4,17.0,4.0,,,3,bungalow,12.0,P.Pinang,1.0,5521.0,561862.0,12839.0,Accept,7
3,government,298580.0,22.0,no,3,4,17.0,4.0,2.0,1.0,2,bungalow,12.0,P.Pinang,1.0,9576.0,815077.0,8415.0,Accept,6
3,government,290798.0,,yes,3,4,17.0,,2.0,1.0,1,bungalow,12.0,P.Pinang,1.0,10581.0,1120015.0,,Accept,8
3,government,504675.0,,no,3,4,17.0,4.0,,1.0,1,bungalow,12.0,P.Pinang,3.0,12434.0,460106.0,,Reject,8
6,Self_Employed,349482.0,15.0,yes,4,5,17.0,,2.0,,1,bungalow,10.0,P.Pinang,3.0,,1030554.0,,Accept,8
6,Self_Employed,,23.0,no,4,5,17.0,,2.0,,1,bungalow,10.0,P.Pinang,,5118.0,1168387.0,,Accept,7
6,Self_Employed,168070.0,13.0,yes,4,5,17.0,3.0,2.0,1.0,3,bungalow,10.0,P.Pinang,2.0,11812.0,,10382.0,Accept,6
6,Self_Employed,,20.0,no,4,5,,3.0,,,3,bungalow,10.0,P.Pinang,1.0,,951224.0,8399.0,Accept,9
6,Self_Employed,307498.0,17.0,yes,4,5,17.0,,2.0,,2,bungalow,,P.Pinang,3.0,5040.0,574125.0,14857.0,Accept,8
6,Self_Employed,772031.0,24.0,no,4,5,,3.0,2.0,1.0,1,bungalow,10.0,P.Pinang,,4836.0,1105751.0,11522.0,Reject,6
6,Self_Employed,,22.0,yes,4,5,17.0,,2.0,,3,bungalow,10.0,P.Pinang,2.0,9180.0,,16324.0,Accept,6
6,Self_Employed,309126.0,13.0,no,4,5,17.0,,2.0,,3,bungalow,10.0,P.Pinang,1.0,6697.0,681272.0,,Reject,9
6,Self_Employed,767770.0,20.0,yes,4,5,,3.0,2.0,1.0,1,bungalow,,P.Pinang,,8976.0,1054953.0,,Accept,9
6,Self_Employed,,13.0,no,4,5,,3.0,2.0,1.0,3,bungalow,10.0,P.Pinang,2.0,8107.0,,,Reject,7
6,Self_Employed,,22.0,yes,4,5,17.0,3.0,2.0,1.0,3,bungalow,,P.Pinang,,6072.0,448953.0,12350.0,Accept,6
6,Self_Employed,295035.0,12.0,no,4,5,17.0,3.0,2.0,1.0,3,bungalow,10.0,P.Pinang,3.0,11172.0,420239.0,,Accept,7
6,Self_Employed,221390.0,,yes,4,5,17.0,3.0,2.0,1.0,2,bungalow,10.0,P.Pinang,2.0,11260.0,,,Reject,8
6,Self_Employed,186155.0,16.0,no,4,5,17.0,,2.0,1.0,2,bungalow,,P.Pinang,1.0,10296.0,612566.0,,Accept,6
6,Self_Employed,242915.0,17.0,yes,4,5,17.0,,2.0,1.0,3,bungalow,10.0,P.Pinang,1.0,7976.0,1169811.0,,Reject,7
6,Self_Employed,160791.0,22.0,no,4,5,17.0,3.0,2.0,,1,bungalow,10.0,P.Pinang,1.0,7665.0,867737.0,9679.0,Accept,6
6,Self_Employed,506613.0,21.0,yes,4,5,17.0,3.0,2.0,1.0,3,bungalow,10.0,P.Pinang,,4951.0,449561.0,8872.0,Accept,9
6,Self_Employed,241889.0,,no,4,5,17.0,3.0,,1.0,1,bungalow,10.0,P.Pinang,1.0,,755076.0,10520.0,Accept,8
6,Self_Employed,632586.0,14.0,yes,4,5,17.0,3.0,2.0,1.0,2,bungalow,,P.Pinang,3.0,,714901.0,,Accept,8
6,Self_Employed,184059.0,10.0,no,4,5,17.0,3.0,2.0,,1,bungalow,10.0,P.Pinang,1.0,,925950.0,8938.0,Accept,7
6,Self_Employed,567738.0,20.0,yes,4,5,17.0,,,1.0,1,bungalow,,P.Pinang,1.0,,1228167.0,,Accept,9
6,Self_Employed,375970.0,22.0,no,4,5,17.0,3.0,2.0,,3,bungalow,10.0,P.Pinang,2.0,8245.0,949969.0,,Accept,8
6,Self_Employed,317313.0,10.0,yes,4,5,17.0,3.0,,,3,bungalow,10.0,P.Pinang,1.0,10985.0,1273978.0,16018.0,Reject,6
6,Self_Employed,461644.0,13.0,no,4,5,,,2.0,1.0,3,bungalow,,P.Pinang,,7350.0,534613.0,,Reject,6
6,Self_Employed,500588.0,10.0,yes,4,5,,3.0,2.0,,3,bungalow,10.0,P.Pinang,3.0,3604.0,1190016.0,13722.0,Reject,7
6,Self_Employed,,,no,4,5,17.0,,,1.0,3,bungalow,10.0,P.Pinang,,,,11062.0,Accept,9
6,Self_Employed,,14.0,yes,4,5,17.0,3.0,2.0,1.0,2,bungalow,,P.Pinang,,11598.0,1325609.0,,Accept,9
6,Self_Employed,102686.0,10.0,no,4,5,,,2.0,1.0,2,bungalow,10.0,P.Pinang,,10652.0,705549.0,12168.0,Accept,8
6,Self_Employed,784237.0,18.0,yes,4,5,,3.0,,,2,bungalow,,P.Pinang,,7252.0,708809.0,,Reject,8
6,Self_Employed,,,no,4,5,17.0,3.0,2.0,,1,bungalow,,P.Pinang,,,945396.0,,Accept,8
6,Self_Employed,758829.0,14.0,yes,4,5,,,2.0,,1,bungalow,10.0,P.Pinang,,,,,Reject,9
6,Self_Employed,790300.0,,no,4,5,17.0,3.0,,1.0,3,bungalow,,P.Pinang,1.0,4099.0,1144335.0,,Accept,9
